id	user	nice	system	idle	cpu_jiffy_user	cpu_jiffy_kernel	cpu_jiffy_user_childs	cpu_jiffy_kernel_childs	iowait	irq	softirq	tot_intrpt	cntx	tot_process	minor_fault	minor_fault_childs	major_fault	major_fault_childs	no_threads	virtual_mem_size	resident_mem_size	total_cpu	duration	R*duration	G*duration	B*duration	lseek	rt_sigtimedwait	uname	kill	epoll_create	umask	send	writev	fchmod	getpid	epoll_wait	read	getgid32	cacheflush	gettid	fsync	geteuid32	recvfrom	sched_get_priority_max	sendto	clock_gettime	inotify_init	connect	getsockname	close	flock	getegid32	rt_sigprocmask	inotify_add_watch	access	sigaltstack	munmap	socketpair	setpgid	getcwd	symlink	getpeername	sigaction	setsockopt	socket	sendmsg	epoll_ctl	chmod	brk	poll	open	select	unlink	sigprocmask	getsockopt	getpriority	recv	nanosleep	mkdir	set_tls	rmdir	dup	mprotect	listen	fork	fchown32	getuid32	sched_yield	statfs64	gettimeofday	mremap	fcntl64	execve	msync	wait4	chdir	madvise	getrusage	sched_setscheduler	ftruncate	rename	getdents64	accept	readv	prctl	pipe	sched_getparam	rt_sigreturn	write	setpriority	recvmsg	getrlimit	stat	restart_syscall	clone	sched_getscheduler	ioctl	readlink	clock_nanosleep	pwrite	bind	futex	mmap2	utimes	energy
139	3551.2	1.1	1031.6	38194.3	1700.2	326.3	0.4	4.0	241.6	0.6	4.8	103748.4	159621.6	404.7	54608.3	374.8	2.0	0.0	27.9	592669081.6	20869.5	2030.9	200	39400	39200	39800	8093.8	0.0	8.0	0.0	2.0	0.0	0.0	26.3	0.0	5651.2	8063.9	13846.3	21.5	4232.7	129.7	76.0	21.5	998.9	0.0	396.8	31813.3	0.0	6.0	54.7	1097.6	0.0	21.5	0.0	0.0	35.4	2.0	269.3	4.0	0.0	1.0	1.0	17.0	49.0	30.5	26.8	4868.4	9.0	5.2	53.4	427.8	867.9	0.0	41.2	3748.3	18.8	34.8	0.0	10.6	13.5	36.7	0.0	18.0	3502.7	0.0	3.0	0.0	656.7	3.1	1.1	189805.0	1.7	4762.2	3.0	0.0	2.0	1.1	582.4	3.1	0.0	18.0	6.0	19.2	0.0	0.0	4.2	14.0	0.0	0.0	6503.4	4.2	3612.3	7.0	1765.8	0.8	33.7	0.0	2042.8	1.0	0.0	0.0	0.0	94957.6	634.2	5.0	224.901260851
140	3554.5	0.8	1040.6	38209.5	1691.3	332.1	0.3	3.6	215.6	0.3	5.4	106878.7	160412.7	404.2	63073.4	375.3	2.0	0.0	27.9	591612313.6	20668.7	2027.3	200	39200	39000	39600	8094.5	0.0	8.0	0.0	2.0	0.0	0.0	25.2	0.0	5672.2	8035.9	13867.2	20.0	4268.2	127.7	76.0	20.0	999.2	0.0	403.5	31736.4	0.0	6.0	63.8	1093.4	0.0	20.0	0.0	0.0	34.4	2.0	228.7	4.0	0.0	1.0	1.0	16.8	49.0	30.5	26.7	4877.6	9.8	5.0	53.5	433.8	861.3	0.0	41.4	3740.3	18.7	34.1	0.0	10.7	13.0	36.9	0.0	17.6	3493.3	0.0	3.0	0.0	650.1	3.0	1.0	190135.3	1.7	4770.2	3.0	0.0	2.0	1.0	592.8	3.0	0.0	18.0	6.0	19.0	0.0	0.0	4.5	14.0	0.0	0.0	6536.9	4.5	3582.4	7.0	1768.5	0.6	33.9	0.0	2033.2	1.0	1.2	0.0	0.0	95886.5	580.6	5.0	225.61087541
141	3485.2	1.2	1026.4	38270.9	1671.9	327.2	0.3	3.5	230.7	0.3	5.8	105478.1	159547.8	405.0	54592.5	375.2	2.0	0.0	28.0	592814489.6	20951.5	2002.9	200	39400	39200	39800	8192.4	0.0	8.0	0.0	2.0	0.0	0.0	26.5	0.0	5648.4	8032.4	13959.4	21.2	4263.8	129.7	76.0	21.2	999.2	0.0	404.4	31874.0	0.0	6.0	61.5	1093.2	0.0	21.2	0.0	0.0	35.8	2.0	196.9	4.0	0.0	1.0	1.0	16.6	49.0	31.0	26.4	4877.2	9.6	5.4	52.5	433.5	863.0	0.0	41.2	3775.1	18.4	35.0	0.0	11.8	14.0	36.7	0.0	17.8	3498.0	0.0	3.0	0.0	654.0	2.7	1.2	190588.9	1.8	4753.6	3.0	0.0	2.0	1.2	549.1	3.2	0.0	18.0	6.0	19.4	0.0	0.0	4.7	14.0	0.0	0.0	6526.2	4.8	3509.1	7.0	1758.0	0.6	33.7	0.0	2010.8	1.0	0.0	0.0	0.0	95611.2	552.0	5.0	223.569396206
142	3969.3	1.1	1088.8	37814.6	2124.8	390.4	0.2	3.7	180.5	0.2	5.7	105514.1	165895.7	405.6	62916.5	375.1	2.0	0.0	28.2	593054924.8	20898.1	2519.1	200	39400	39200	39800	7085.0	0.0	7.11111111111	0.0	1.77777777778	0.0	0.0	23.5555555556	0.0	5148.0	7031.0	12190.1111111	19.5555555556	3783.44444444	114.777777778	54.2222222222	19.5555555556	889.333333333	0.0	349.444444444	27067.3333333	0.0	5.33333333333	37.1111111111	959.888888889	0.0	19.5555555556	0.0	0.0	31.3333333333	1.77777777778	246.111111111	3.55555555556	0.0	0.888888888889	0.888888888889	15.1111111111	43.5555555556	27.3333333333	23.7777777778	4313.22222222	9.66666666667	4.66666666667	47.3333333333	335.0	756.222222222	0.0	32.0	3325.55555556	16.6666666667	31.2222222222	0.0	9.66666666667	12.1111111111	33.0	0.0	15.7777777778	3096.11111111	0.0	2.66666666667	0.0	584.777777778	3.0	1.0	199024.333333	1.66666666667	4190.55555556	2.66666666667	0.0	1.77777777778	1.0	579.222222222	2.77777777778	0.0	16.0	5.33333333333	17.1111111111	0.0	0.0	3.88888888889	12.4444444444	0.0	0.0	5734.66666667	3.88888888889	3014.55555556	6.22222222222	1563.22222222	0.555555555556	30.3333333333	0.0	1797.11111111	0.888888888889	1.0	0.0	0.0	87834.5555556	565.555555556	4.44444444444	224.914138883
143	3983.7	0.7	1113.7	37703.6	2124.1	405.6	0.6	3.6	217.5	0.7	5.6	106093.3	165912.8	406.1	60946.4	374.4	2.0	0.0	27.9	600845516.8	22385.5	2533.9	200	39200	39200	39600	8806.0	0.0	8.0	0.0	2.0	0.0	0.0	30.5	0.0	5601.0	8000.3	14147.6	20.5	4288.8	127.0	62.0	20.5	992.1	0.0	393.6	30494.9	0.0	7.1	44.2	1114.2	0.0	20.5	0.0	0.0	40.1	2.0	285.5	4.0	0.0	1.0	1.0	16.4	49.0	31.6	27.5	4854.5	10.2	5.2	53.1	399.9	882.6	0.0	36.4	3845.6	18.4	35.2	0.0	9.9	47.2	37.4	0.0	17.8	3564.7	0.0	3.0	0.0	650.8	2.4	1.1	224385.0	1.9	4668.1	3.0	0.0	2.0	1.1	705.7	3.1	0.0	34.0	6.0	19.2	0.0	0.0	4.5	14.0	0.0	0.0	6923.1	4.5	3564.9	7.0	1748.1	0.5	34.4	0.0	2171.9	1.0	1.2	0.0	0.0	99819.0	734.9	5.0	225.043594709
144	3952.5	1.3	1110.7	37749.4	2119.9	404.1	0.2	3.6	206.1	0.2	5.7	105748.1	166425.1	407.2	49737.9	374.3	2.0	0.0	27.9	601614336.0	22355.0	2527.8	200	39400	39200	39800	8639.8	0.0	8.0	0.0	2.0	0.0	0.0	33.9	0.0	5684.1	7993.1	13969.2	23.1	4269.9	138.6	62.0	23.1	1000.3	0.0	403.2	30434.9	0.0	6.9	59.8	1120.0	0.0	23.1	0.0	0.0	42.2	2.0	305.1	4.0	0.0	1.0	1.0	16.4	49.0	31.8	27.1	4868.4	9.8	5.7	53.5	411.8	891.7	0.0	36.6	4520.0	18.2	37.9	0.0	11.0	48.3	38.0	0.0	18.5	3543.1	0.0	3.0	0.0	656.6	2.9	1.4	224610.6	1.9	4692.1	3.0	0.0	2.0	1.4	722.6	3.4	0.0	34.0	6.0	19.8	0.0	0.0	5.4	14.0	0.0	0.0	6971.0	5.6	3493.7	7.0	1767.1	0.7	35.0	0.0	2247.9	1.0	0.0	0.0	0.0	100815.3	747.5	5.0	225.257459534
146	3951.6	0.7	1106.9	37734.6	2122.6	401.7	0.2	3.7	228.3	0.2	6.5	107815.6	165240.0	406.6	58154.6	374.6	2.0	0.0	27.8	601640960.0	22146.6	2528.2	200	38600	38600	39000	8738.3	0.1	8.0	0.0	2.0	0.0	0.0	31.1	0.0	5737.7	8068.6	14103.1	20.7	4247.1	122.8	62.0	20.7	1017.4	0.0	407.3	30506.0	0.0	7.4	61.3	1113.8	0.0	20.7	0.0	0.0	40.0	2.0	254.3	4.0	0.0	1.0	1.0	17.0	49.0	32.6	28.2	4877.7	9.8	5.2	52.3	434.9	881.0	0.0	36.6	4524.9	18.8	31.4	0.0	10.3	47.5	37.9	0.0	17.5	3475.0	0.0	3.0	0.0	650.4	2.5	1.1	224770.6	2.0	4698.4	3.0	0.0	2.0	1.1	989.0	3.1	0.0	34.0	6.0	19.2	0.0	0.0	4.5	14.0	0.0	0.0	6990.3	4.5	3541.9	7.0	1768.6	0.4	34.9	0.0	2226.0	1.0	0.0	0.0	0.0	100536.4	678.8	5.0	230.469944037
147	4083.0	0.272727272727	1105.45454545	37631.9090909	2143.45454545	398.545454545	0.272727272727	3.81818181818	199.272727273	0.272727272727	4.81818181818	111669.454545	166059.181818	406.0	63454.1818182	374.545454545	2.0	0.0	27.9090909091	601643566.545	22030.4545455	2546.09090909	200	39400	39400	40000	8528.3	0.0	8.0	0.0	2.0	0.0	0.0	29.8	0.0	5629.6	8050.7	13837.6	20.3	4253.4	120.1	62.0	20.3	1001.1	0.0	396.3	30433.5	0.0	7.1	49.8	1111.9	0.0	20.3	0.0	0.0	39.6	2.0	289.6	4.0	0.0	1.0	1.0	16.6	49.0	31.6	27.4	4861.9	9.6	5.1	53.8	409.5	879.8	0.0	36.4	4470.2	18.3	30.2	0.0	12.1	47.1	36.4	0.0	17.4	3469.0	0.0	3.0	0.0	648.2	2.6	1.1	224347.2	1.8	4674.3	3.0	0.0	2.0	1.1	1098.5	3.1	0.0	34.0	6.0	19.2	0.0	0.0	4.1	14.0	0.0	0.0	6944.2	4.3	3571.9	7.0	1752.0	0.4	33.4	0.0	2171.2	1.0	2.1	0.0	0.0	99620.4	709.9	5.0	226.223863993
148	3992.2	1.3	1109.1	37726.2	2125.8	393.9	0.6	3.5	218.6	0.2	5.9	113292.8	166310.3	406.7	45714.8	374.4	2.0	0.0	27.9	601564364.8	22099.8	2523.8	200	38600	38600	39000	9035.2	0.0	8.0	0.0	2.0	0.0	0.0	31.5	0.0	5587.8	7965.3	14384.9	22.0	4267.8	125.3	62.0	22.0	1002.7	0.0	400.6	30358.8	0.0	7.1	58.3	1113.9	0.0	22.0	0.0	0.0	40.5	2.0	283.2	4.0	0.0	1.0	1.0	16.0	49.0	31.9	27.3	4864.9	10.8	5.3	54.2	418.5	883.9	0.0	36.0	4603.7	18.2	31.6	0.0	11.8	47.4	37.0	0.0	18.0	3493.6	0.0	3.0	0.0	653.4	2.7	1.2	224808.7	1.9	4669.7	3.0	0.0	2.1	1.2	1157.0	3.2	0.0	34.0	6.0	19.4	0.0	0.0	4.4	14.0	0.0	0.0	6967.1	4.5	3432.7	7.0	1751.4	0.6	33.9	0.0	2185.7	1.0	1.0	0.0	0.0	100777.6	698.2	5.0	226.062205691
149	3970.11111111	0.888888888889	1092.0	37762.1111111	2109.0	402.333333333	0.444444444444	3.11111111111	200.444444444	0.333333333333	4.55555555556	106765.333333	165591.111111	405.666666667	54654.3333333	375.666666667	2.0	0.0	28.1111111111	601900828.444	22108.6666667	2514.88888889	200	39200	39200	39600	8533.7	0.0	8.0	0.0	2.0	0.0	0.0	31.2	0.0	5678.6	7947.6	13865.1	21.2	4275.1	122.0	62.0	21.2	1008.0	0.0	399.5	30429.0	0.0	7.1	51.9	1112.3	0.0	21.2	0.0	0.0	40.0	2.0	278.0	4.0	0.0	1.0	1.0	16.8	49.0	31.9	27.7	4860.7	10.3	5.2	52.7	416.1	880.9	0.0	36.2	4479.0	18.6	31.0	0.0	12.4	47.5	37.2	0.0	17.8	3516.0	0.0	3.0	0.0	649.2	3.2	1.1	225207.6	1.9	4693.0	3.0	0.0	2.0	1.1	1122.4	3.1	0.0	34.0	6.0	19.2	0.0	0.0	4.2	14.0	0.0	0.0	6937.3	4.2	3366.8	7.0	1766.4	0.3	34.2	0.0	2170.6	1.0	0.1	0.0	0.0	100488.6	688.4	5.0	225.395369238
150	3935.33333333	0.777777777778	1088.33333333	37789.8888889	2125.55555556	386.111111111	0.333333333333	3.66666666667	207.111111111	0.0	5.44444444444	108959.666667	164765.222222	405.333333333	50656.8888889	375.444444444	2.0	0.0	27.7777777778	601564956.444	22134.2222222	2515.66666667	200	39400	39400	40000	7785.9	0.0	7.2	0.0	1.8	0.0	0.0	30.4	0.0	5062.3	7187.5	12577.5	17.9	3822.1	111.3	55.8	17.9	899.3	0.0	357.9	27282.9	0.0	6.4	43.9	1000.6	0.0	17.9	0.0	0.0	35.5	1.8	255.6	3.6	0.0	0.9	0.9	15.2	44.1	27.7	24.8	4376.5	9.5	4.5	48.7	379.7	791.7	0.0	32.4	4057.8	16.6	28.2	0.0	10.8	42.3	33.8	0.0	15.7	3102.9	0.0	2.7	0.0	584.3	2.5	0.9	201493.0	1.7	4182.3	2.7	0.0	1.8	0.9	1079.1	2.7	0.0	30.6	5.4	17.1	0.0	0.0	4.2	12.6	0.0	0.0	6252.1	4.2	3105.9	6.3	1562.4	0.5	31.1	0.0	1932.9	0.9	0.0	0.0	0.0	89840.4	623.9	4.5	225.494960405
151	4008.6	0.5	1092.6	37710.6	2125.7	382.5	0.3	3.7	211.1	0.7	5.6	109963.5	165984.6	405.7	45857.3	373.8	2.0	0.0	27.8	601688883.2	22113.5	2512.2	200	39200	39200	39600	9146.2	0.0	8.0	0.0	2.0	0.0	0.0	36.3	0.0	5701.7	8060.7	14497.7	22.9	4275.8	127.2	62.0	22.9	995.5	0.0	402.1	30431.0	0.0	7.2	59.0	1117.1	0.0	22.9	0.0	0.0	40.4	2.0	308.0	4.0	0.0	1.0	1.0	17.2	49.0	32.1	27.8	4868.0	9.5	5.2	52.7	429.5	888.1	0.0	36.6	4642.7	18.6	31.6	0.0	12.1	47.3	37.1	0.0	18.2	3521.4	0.0	3.0	0.0	654.8	2.4	1.1	223862.2	1.9	4658.3	3.0	0.0	2.0	1.1	1186.1	3.1	0.0	34.0	6.0	19.2	0.0	0.0	4.4	14.0	0.0	0.0	6961.2	4.4	3578.3	7.0	1741.8	0.7	34.1	0.0	2214.8	1.0	0.0	0.0	0.0	100125.8	729.4	5.0	224.2410386
152	3998.7	1.1	1096.7	37737.0	2117.9	394.2	0.2	3.6	187.9	0.4	5.8	108650.9	166373.8	406.7	55955.1	373.8	2.0	0.0	28.0	601890816.0	22112.4	2515.9	200	38400	38400	38800	9038.1	0.0	8.0	0.0	2.0	0.0	0.0	35.0	0.0	5604.6	7927.8	14395.8	21.4	4273.4	122.5	62.0	21.4	1001.5	0.0	404.7	30325.6	0.0	7.0	65.0	1115.7	0.0	21.4	0.0	0.0	39.6	2.0	298.2	4.0	0.0	1.0	1.0	16.0	49.0	31.0	27.2	4875.6	9.7	5.0	53.9	440.7	885.0	0.0	36.2	4613.2	18.2	30.8	0.0	12.9	47.0	36.6	0.0	17.7	3511.4	0.0	3.0	0.0	652.4	2.5	1.0	224203.0	1.8	4651.3	3.0	0.0	2.0	1.0	1203.1	3.0	0.0	34.0	6.0	19.0	0.0	0.0	4.1	14.0	0.0	0.0	6979.6	4.1	3280.6	7.0	1739.6	0.6	33.6	0.0	2227.5	1.0	2.1	0.0	0.0	99660.2	717.9	5.0	226.305687825
153	3948.7	0.8	1089.6	37808.0	2127.6	391.4	0.5	3.5	247.8	0.4	6.4	104950.0	166051.5	406.1	53729.4	374.1	2.0	0.0	28.0	602110771.2	22218.3	2523.0	200	39000	39000	39400	7995.7	0.0	7.2	0.0	1.8	0.0	0.0	33.2	0.0	5112.3	7220.4	12804.9	20.5	3825.9	115.6	55.8	20.5	905.4	0.0	357.9	27371.1	0.0	6.5	49.1	1004.1	0.0	20.5	0.0	0.0	37.4	1.8	275.1	3.6	0.0	0.9	0.9	15.2	44.1	29.0	25.1	4380.3	10.1	5.1	48.5	385.7	796.8	0.0	32.8	4092.3	16.8	29.4	0.0	10.7	43.4	34.2	0.0	16.5	3128.9	0.0	2.7	0.0	590.3	2.5	1.2	201748.9	1.7	4189.4	2.7	0.0	1.8	1.2	993.5	3.0	0.0	30.6	5.4	17.7	0.0	0.0	4.3	12.6	0.0	0.0	6265.3	4.3	3111.4	6.3	1565.4	0.4	31.5	0.0	1972.9	0.9	0.0	0.0	0.0	90381.1	655.1	4.5	227.376908473
154	4196.6	0.8	1100.1	37508.6	2402.1	401.5	0.0	4.1	222.3	0.4	6.4	104199.0	164460.4	405.5	64455.8	372.9	2.0	0.0	28.0	608100352.0	22287.1	2807.7	200	39600	39400	40000	8741.3	0.0	8.0	0.0	2.0	0.0	0.0	549.2	0.0	5587.1	7310.5	14325.0	23.0	4276.8	123.7	62.0	23.0	995.9	0.0	404.7	29576.4	0.0	6.9	65.6	1118.4	0.0	23.0	0.0	0.0	40.2	2.0	294.1	4.0	0.0	1.0	1.0	16.2	49.0	30.7	27.0	5109.0	14.1	5.2	55.0	413.7	886.5	0.0	36.6	4535.7	18.1	31.3	0.0	11.2	47.5	36.9	0.0	17.9	3529.8	0.0	3.0	0.0	653.5	2.8	1.1	223249.9	2.0	5121.6	3.0	0.0	2.0	1.1	1205.8	3.1	0.0	34.0	6.0	19.8	0.0	0.0	4.2	14.0	0.0	0.0	7211.0	4.2	2867.4	7.0	1735.6	0.5	33.9	0.0	2172.5	1.0	0.0	0.0	0.0	98001.1	715.6	5.0	229.15680286
155	4212.4	1.2	1091.7	37526.0	2405.2	398.9	0.4	3.5	192.3	0.5	5.6	105835.9	165015.7	405.0	64549.0	372.9	2.0	0.0	28.0	608222412.8	22239.9	2808.0	200	39200	39000	39600	8640.1	0.0	8.0	0.0	2.0	0.0	0.0	545.1	0.0	5677.5	7159.9	14214.8	21.3	4291.4	126.7	62.0	21.3	1013.9	0.0	406.4	29424.2	0.0	7.0	66.3	1113.8	0.0	21.3	0.0	0.0	40.7	2.0	311.9	4.0	0.0	1.0	1.0	16.4	49.0	31.6	27.2	5107.9	14.8	5.4	54.5	401.3	880.0	0.0	36.4	4530.0	18.2	32.3	0.0	11.8	48.0	37.0	0.0	17.8	3562.7	0.0	3.0	0.0	653.5	2.5	1.2	223331.3	2.0	5138.0	3.0	0.0	2.0	1.2	1242.5	3.2	0.0	34.0	6.0	20.0	0.0	0.0	5.0	14.0	0.0	0.0	7209.2	5.0	2551.9	7.0	1748.3	0.5	34.0	0.0	2166.7	1.0	1.2	0.0	0.0	98417.5	725.6	5.0	226.331857513
156	4346.44444444	0.666666666667	1105.0	37371.5555556	2422.22222222	393.111111111	0.444444444444	3.33333333333	196.222222222	0.444444444444	6.88888888889	113181.777778	166796.0	406.0	63529.0	373.222222222	2.0	0.0	27.8888888889	610197959.111	22162.4444444	2819.11111111	200	39000	39000	39400	8639.4	0.0	8.0	0.0	2.0	0.0	0.0	543.9	0.0	5689.6	7152.5	14201.7	21.8	4256.0	122.6	62.0	21.8	1005.5	0.0	402.2	29416.5	0.0	7.1	57.7	1119.6	0.0	21.8	0.0	0.0	40.9	2.0	278.6	4.0	0.0	1.0	1.0	17.2	49.0	32.2	27.9	5102.7	15.0	5.5	54.4	401.9	885.3	0.0	36.4	4503.6	18.8	31.2	0.0	12.0	47.8	36.3	0.0	18.0	3485.6	0.0	3.0	0.0	652.8	2.6	1.3	223102.3	2.0	5133.1	3.0	0.0	2.0	1.3	1258.4	3.3	0.0	34.0	6.0	20.3	0.0	0.0	4.0	14.0	0.0	0.0	7188.2	4.2	2544.3	7.0	1745.6	0.6	33.3	0.0	2153.6	1.0	0.9	0.0	0.0	98102.0	699.7	5.0	228.917546442
